ts_code,start_date,hy_code
300994,2021/7/23,280401
300995,2021/5/12,220503
300996,2021/5/18,710201
300996,2021/7/30,710401
300997,2021/5/18,340304
300997,2021/7/30,340701
300998,2021/5/18,280201
300998,2021/7/30,280205
300999,2020/9/21,110502
301000,2021/5/21,280201
301000,2021/7/30,280205
301001,2021/5/21,720201
301001,2021/7/30,450603
301002,2021/5/21,270302
301002,2021/7/30,630801
301003,2021/5/21,220503
301004,2021/6/9,360303
301004,2021/7/30,360311
301005,2021/5/23,280201
301005,2021/7/30,280205
301006,2021/5/23,640301
301006,2021/7/30,640107
301007,2021/5/29,280201
301007,2021/7/30,280203
301008,2021/5/29,330105
301008,2021/7/30,330601
301009,2021/5/29,360101
301009,2021/7/30,770101
301010,2021/6/6,220309
301010,2021/7/30,610303
301011,2021/6/6,640209
301011,2022/7/29,360502
301012,2021/6/6,630402
301012,2021/7/30,630801
301013,2021/6/9,640209
301015,2021/6/14,370401
301015,2021/7/30,370402
301016,2021/6/14,640501
301017,2021/6/14,370401
301017,2021/7/30,370403
301018,2021/6/22,640209
301018,2021/7/30,640105
301019,2021/6/22,220501
301020,2021/6/22,280201
301020,2021/7/30,280203
301021,2021/6/22,270401
301021,2021/7/30,640703
301022,2021/6/22,280201
301022,2021/7/30,280205
301023,2021/7/5,630101
301024,2021/7/23,620101
301024,2021/7/30,620601
301025,2021/7/5,720101
301025,2021/7/30,720902
301026,2021/7/5,240504
301027,2021/7/5,620101
301027,2021/7/30,620601
301028,2021/7/5,640106
301029,2021/7/5,640102
301029,2021/7/30,640704
301030,2021/7/5,640205
301030,2021/7/30,760201
301031,2021/7/5,280201
301031,2021/7/30,270401
301032,2021/7/9,640104
301032,2021/7/30,640106
301033,2021/7/9,370501
301033,2021/7/30,370503
301035,2021/7/12,220303
301035,2021/7/30,220803
301036,2021/7/12,220305
301037,2021/7/12,220204
301037,2021/7/30,220305
301038,2021/7/12,620303
301038,2021/8/6,620601
301039,2021/6/30,280102
301039,2021/7/30,280601
301040,2021/7/23,630302
301040,2021/8/6,630602
301041,2021/7/27,270202
301042,2021/7/27,710101
301042,2021/8/6,710102
301043,2021/7/27,640106
301045,2021/8/6,270303
301045,2022/7/29,270301
301046,2021/8/6,620404
301047,2021/8/6,370603
301047,2022/7/29,370304
301048,2021/8/13,640501
301049,2021/8/13,760103
301050,2021/8/13,650501
301051,2021/8/13,270504
301052,2021/8/20,720902
301053,2021/8/20,640206
301055,2021/8/20,360311
301056,2021/8/20,640204
301057,2021/8/20,220401
301058,2021/8/20,620601
301059,2021/8/27,220309
301060,2021/8/27,370602
301061,2021/9/3,360307
301062,2021/8/27,360205
301063,2021/9/3,640108
301063,2022/7/29,630602
301065,2021/9/3,220309
301065,2022/7/29,370101
301066,2021/9/3,350205
301066,2022/7/29,350106
301067,2021/9/3,270504
301068,2021/9/3,760103
301069,2021/9/10,220204
301070,2021/9/17,640106
301071,2021/9/17,220901
301072,2021/9/10,280203
301073,2021/9/10,460901
301075,2021/9/17,370102
301076,2021/9/17,220309
301077,2021/9/17,220309
301078,2021/9/17,450401
301079,2021/9/24,640602
301080,2021/10/15,370603
301080,2022/7/29,370304
301081,2021/10/15,760201
301082,2021/9/30,630805
301083,2021/10/15,640209
301085,2021/10/15,710301
301086,2021/10/15,270504
301087,2021/9/30,370504
301087,2022/7/29,370503
301088,2021/9/30,350209
301089,2021/9/30,370101
301090,2021/9/30,220313
301090,2022/7/29,220501
301091,2021/9/30,620601
301092,2021/10/15,220504
301093,2021/10/15,370503
301095,2022/7/25,710401
301096,2021/12/3,370603
301097,2022/3/18,370503
301098,2021/10/29,620307
301099,2021/11/5,270203
301099,2022/7/29,270401
301100,2021/12/3,220309
301101,2021/12/3,360501
301102,2022/3/4,720502
301103,2022/3/4,370604
301106,2022/1/14,270301
301107,2022/5/13,640106
301108,2021/11/19,770101
301109,2022/3/25,760103
301110,2021/2/25,450603
301111,2021/11/19,370102
301111,2022/7/29,370201
301112,2022/6/2,640701
301113,2021/12/10,360311
301115,2022/8/12,460802
301116,2021/12/31,110703
301117,2021/12/24,710102
301118,2021/11/5,220204
301119,2021/11/12,280203
301120,2022/3/25,630801
301121,2022/7/25,630701
301122,2022/1/14,370503
301123,2022/1/7,270504
301125,2022/5/20,640106
301126,2021/11/19,370402
301127,2021/12/10,760102
301128,2021/10/29,640209
301129,2021/10/22,640107
301130,2022/1/28,370102
301131,2022/3/4,220503
301132,2022/7/25,270202
301133,2021/11/5,280202
301135,2022/3/25,270504
301136,2021/12/24,620601
301137,2022/3/4,640108
301138,2021/12/3,640209
301138,2022/7/29,640208
301139,2022/6/24,730103
301148,2022/4/1,760102
301149,2021/10/29,220309
301150,2022/4/1,240302
301150,2022/7/29,630701
301151,2022/3/18,640108
301152,2022/8/12,630702
301153,2022/4/29,710401
301155,2021/11/5,630602
301156,2022/6/10,220315
301158,2021/12/31,640203
301159,2021/12/24,710401
301160,2022/5/20,230501
301161,2022/8/26,640602
301162,2022/4/1,710401
301163,2022/3/25,640108
301163,2022/7/29,630602
301166,2021/12/10,370304
301167,2021/11/26,620601
301168,2021/11/26,630504
301169,2021/10/22,460804
301171,2022/8/5,720501
301175,2022/6/17,760103
301176,2022/9/9,270202
301177,2021/12/3,350301
301178,2021/11/5,710301
301179,2021/11/26,630803
301180,2021/11/5,270504
301181,2022/1/28,280205
301182,2021/12/3,270504
301183,2022/5/13,270303
301185,2021/11/5,710301
301186,2021/12/10,280205
301187,2022/4/1,330302
301188,2021/10/29,360311
301189,2021/12/10,270503
301190,2021/12/3,220308
301191,2022/5/13,730206
301192,2022/8/5,280203
301193,2021/11/26,360311
301195,2022/7/25,710401
301196,2021/12/17,220501
301197,2022/7/25,640107
301198,2021/11/19,360204
301199,2021/11/26,640701
301200,2022/1/28,640209
301201,2021/12/31,370603
301205,2022/9/2,730204
301206,2022/1/14,220315
301207,2022/1/28,370303
301208,2022/7/1,710301
301209,2022/8/12,220305
301211,2021/12/3,370101
301212,2022/3/25,220309
301213,2021/11/26,650501
301215,2022/2/18,280303
301216,2022/3/11,220313
301216,2022/7/29,220501
301217,2022/1/14,240302
301218,2022/2/25,710301
301219,2022/3/4,240601
301220,2022/6/2,220315
301221,2021/12/3,280206
301222,2022/2/25,630705
301223,2022/9/23,360205
301226,2022/3/11,630101
301227,2022/9/2,360308
301228,2022/1/14,460802
301229,2022/2/11,280202
301231,2022/8/19,720902
301233,2022/6/10,280205
301234,2022/6/24,370503
301235,2022/1/14,620404
301235,2022/1/21,370502
301236,2022/2/25,710301
301237,2022/3/4,220505
301238,2022/6/2,630702
301239,2022/6/10,370604
301248,2022/4/1,710301
301256,2022/3/4,220203
301257,2022/4/29,370603
301258,2022/3/11,370101
301259,2022/4/8,760104
301263,2022/3/11,370102
301266,2022/5/20,630504
301268,2022/3/18,640108
301269,2022/7/15,710401
301270,2022/8/12,710402
301273,2022/9/23,640106
301276,2022/8/26,350209
301278,2022/7/25,630504
301279,2022/3/25,640602
301282,2022/8/5,270202
301283,2022/8/19,220317
301285,2022/9/9,270504
301286,2022/5/27,220309
301288,2022/4/1,760201
301289,2022/6/10,460802
301296,2022/8/19,360205
301298,2022/5/20,280205
301300,2022/8/5,220603
301302,2022/6/2,650501
301306,2022/7/8,650501
301308,2022/7/25,270104
301309,2022/9/2,640108
301312,2022/7/1,640704
301313,2022/9/16,720706
301316,2022/9/16,710301
301318,2022/7/25,710102
301319,2022/9/9,270601
301326,2022/9/2,270504
301327,2022/9/2,630701
301328,2022/8/19,270401
301330,2022/8/5,710102
301331,2022/9/2,370201
301333,2022/7/25,370603
301336,2022/8/5,360307
301338,2022/8/5,640209
301339,2022/8/26,710103
301349,2022/8/19,630702
301363,2022/9/16,370502
301366,2022/9/9,270202
301369,2022/9/9,270108
430047,2020/11/24,370304
430090,2021/8/9,710301
430198,2020/7/27,710102
430418,2020/7/27,280203
430489,2020/7/27,220204
430510,2020/12/28,640602
430564,2022/6/8,620601
600000,1999/11/10,440101
600000,2014/1/1,480101
600000,2021/7/30,480301
600001,1998/1/22,230101
600002,1998/4/8,220101
600003,1999/8/10,420201
600004,2003/4/28,420501
600004,2021/7/30,421002
600005,1999/8/3,230101
600006,1999/7/27,310102
600006,2014/1/1,280102
600006,2021/7/30,280601
600007,1999/3/12,430101
600007,2021/7/30,430102
600008,2000/4/24,410401
600008,2004/4/1,410201
600008,2021/7/30,760102
600009,1998/2/18,420501
600009,2021/7/30,421002
600010,2001/2/22,230101
600010,2021/7/30,230402
600011,2001/12/6,410101
600012,2003/1/7,420201
600012,2021/7/30,420901
600015,2003/9/10,440101
600015,2014/1/1,480101
600015,2021/7/30,480301
600016,2000/12/19,440101
600016,2014/1/1,480101
600016,2021/7/30,480301
600017,2006/10/17,420101
600017,2021/7/30,421102
600018,2000/7/19,420101
600018,2021/7/30,421102
600019,2000/12/12,230101
600019,2021/7/30,230402
600020,2003/8/1,420201
600020,2021/7/30,420901
600021,2003/10/27,410101
600022,2004/6/28,230101
600022,2021/7/30,230402
600023,2013/1/19,410101
600025,2017/11/21,410102
600026,2002/5/23,420601
600026,2021/7/30,421101
600027,2005/2/3,410101
600028,2001/8/8,220101
600028,2021/7/30,750301
600029,2003/7/23,420401
600029,2021/7/30,421001
600030,2003/1/6,440301
600030,2014/1/1,490101
600031,2003/6/26,260202
600031,2014/1/1,640201
600031,2021/7/30,640601
600032,2021/4/15,410105
600032,2021/7/30,410106
600033,2001/2/9,420201
600033,2021/7/30,420901
600035,2004/3/8,420201
600035,2021/7/30,420901
600036,2002/4/9,440101
600036,2014/1/1,480101
600036,2021/7/30,480301
600037,2001/2/8,470204
600037,2014/1/1,720103
600037,2021/7/30,721001
600038,2000/12/18,310303
600038,2007/7/2,310304
600038,2014/1/1,650201
600039,2003/3/25,250201
600039,2011/10/10,250204
600039,2014/1/1,620302
600039,2021/7/30,620306
600048,2006/7/11,430101
600050,2002/10/1,470101
600050,2014/1/1,730101
600050,2021/7/30,730102
600051,1997/4/10,430101
600051,2007/7/2,510101
600052,1997/4/1,250201
600052,2002/5/1,430101
600052,2020/7/20,720102
600052,2021/7/30,720601
600053,1997/4/18,360101
600053,2007/7/2,430101
600053,2013/1/1,510101
600053,2018/7/13,490301
600053,2021/7/30,490307
600054,1997/5/6,460301
600054,2005/7/1,460102
600054,2021/7/30,461003
600055,1997/5/19,370501
600055,2021/7/30,370502
600056,1997/5/15,450201
600056,2014/7/1,370401
600056,2021/7/30,370402
600057,1997/5/13,330202
600057,2002/9/1,320102
600057,2012/1/2,420801
600057,2021/7/30,420802
600058,1997/5/28,450201
600059,1997/5/16,340303
600059,2011/1/10,340306
600059,2021/7/30,340602
600060,1997/4/22,330201
600061,1997/5/19,220401
600061,2018/6/19,490101
600061,2021/7/30,490302
600062,1997/5/22,370103
600062,2008/1/2,370102
600063,1997/5/28,220402
600063,2021/7/30,220404
600064,1997/5/6,430201
600064,2021/7/30,430101
600065,1997/5/23,220101
600066,1997/5/8,310103
600066,2014/1/1,280103
600066,2021/7/30,280602
600067,1997/5/8,260405
600067,2007/7/2,510101
600067,2009/1/1,430101
600068,1997/5/26,250201
600068,2011/10/10,250204
600068,2014/1/1,620303
600068,2021/7/30,620306
600069,1997/4/30,360101
600070,1997/6/4,350101
600070,2011/1/10,350106
600070,2018/7/13,510101
600071,1997/5/28,260301
600071,2011/1/10,270303
600071,2018/7/13,270401
600071,2021/7/30,270303
600072,1997/6/3,260204
600072,2007/7/2,310305
600072,2014/1/1,650401
600073,1997/7/4,340304
600073,2007/7/2,340103
600073,2011/1/10,340404
600073,2019/7/24,340401
600074,1997/6/23,220501
600074,2015/4/1,270401
600075,1997/6/17,220501
600075,2008/1/2,220202
600076,1997/5/26,320101
600076,2007/7/2,320201
600076,2013/7/1,430101
600076,2014/1/1,730203
600076,2017/5/26,360201
600076,2021/7/30,360306
600076,2022/7/29,360206
600077,1997/5/5,260106
600077,2000/5/1,320101
600077,2007/7/2,420801
600077,2016/5/25,430101
600078,1997/6/27,220203
600078,2011/1/10,220312
600078,2021/7/30,220802
600079,1997/6/6,370501
600079,2011/1/10,370102
600080,1997/6/12,370301
600080,2021/7/19,370201
600081,1997/7/3,310201
600081,2014/1/1,280201
600081,2021/7/30,280202
600082,1997/6/20,450101
600082,2004/7/1,430101
600082,2007/7/2,430201
600082,2014/1/1,450201
600082,2017/6/29,510101
600082,2019/7/24,430201
600082,2021/7/30,430103
600083,1997/6/6,270301
600083,2011/1/10,510101
600084,1997/7/11,450201
600084,2007/7/2,340305
600084,2021/7/30,340602
600085,1997/6/25,370201
600086,1997/6/6,350201
600086,2006/9/1,360301
600086,2007/7/2,360303
600086,2011/1/10,360304
600086,2021/7/30,350301
600087,1997/6/12,420601
600088,1997/6/16,470402
600088,2011/10/10,470403
600088,2014/1/1,720201
600088,2018/6/19,720102
600088,2021/7/30,720501
600088,2022/7/29,720601
600089,1997/6/18,260404
600089,2014/1/1,630401
600089,2021/7/30,630801
600090,1997/6/16,340302
600090,2017/6/29,370401
600090,2021/7/30,370402
600091,1997/7/4,220202
600092,1997/6/26,240101
600093,1997/6/26,110601
600093,2011/10/10,310201
600093,2014/1/1,280201
600093,2017/6/29,490301
600093,2021/7/30,490308
600094,1997/7/3,220401
600094,2012/7/2,430101
600095,1997/7/8,510101
600095,2014/1/1,430101
600095,2020/7/9,490101
600096,1997/7/8,220301
600096,2017/6/29,220302
600096,2021/7/30,220802
600097,1997/6/19,260402
600097,2010/1/1,110201
600098,1997/7/18,410101
600099,1997/7/4,310301
600099,2014/1/1,280401
600100,1997/6/27,320201
600100,2014/1/1,710101
600100,2021/7/30,710103
600101,1997/6/27,410102
600101,2021/7/30,410110
600102,1997/8/28,230101
600103,1997/7/3,360101
600103,2021/7/30,360103
600104,1997/11/25,310101
600104,2014/1/1,280101
600104,2021/7/30,280502
600105,1997/9/29,320103
600105,2014/1/1,730202
600105,2021/7/30,730205
600106,1997/6/18,420201
600106,2021/7/30,420901
600107,1997/11/6,350201
600107,2011/1/10,350207
600107,2018/7/13,350202
600107,2021/7/30,350209
600108,1997/8/18,110601
600108,2011/1/10,110103
600109,1997/8/7,450101
600109,2007/7/2,440301
600109,2014/1/1,490101
600110,1997/10/7,240201
600110,2008/6/2,510101
600110,2009/6/1,260404
600110,2014/1/1,630404
600110,2017/6/29,270401
600110,2021/7/30,240302
600110,2022/7/29,630701
600111,1997/9/24,240201
600111,2008/6/2,240106
600111,2014/1/1,240501
600112,1997/11/27,260404
600112,2011/10/10,260402
600112,2014/1/1,630402
600112,2021/7/30,630801
600113,1997/10/21,250201
600113,2007/7/2,510101
600113,2011/1/10,430101
600113,2018/6/19,510101
600113,2018/7/13,450502
600113,2021/7/30,450304
600114,2004/4/30,230201
600114,2007/7/2,260102
600114,2014/1/1,640102
600114,2014/1/23,240201
600114,2021/7/30,640108
600115,1997/11/5,420401
600115,2021/7/30,421001
600116,1997/8/4,410102
600116,2021/7/30,410110
600117,1997/10/15,230102
600117,2021/7/30,230501
600118,1997/9/8,510101
600118,2007/7/2,310304
600118,2014/1/1,650101
600119,1998/1/15,510101
600119,2009/1/1,420801
600119,2021/7/30,420805
600120,1997/12/1,450201
600120,2019/7/24,490301
600120,2021/7/30,490302
600121,1998/1/7,210201
600121,2021/7/30,740101
600122,1998/4/20,330202
600122,2007/7/2,450102
600122,2014/1/1,450401
600123,1998/12/17,210201
600123,2021/7/30,740102
600125,1998/5/11,420701
600125,2021/7/30,420903
600126,1998/3/11,230101
600126,2021/7/30,230402
600127,1998/5/6,110502
600128,1997/9/1,450201
600128,2017/6/29,510101
600128,2021/7/30,450201
600129,1997/11/18,370201
600130,2000/7/6,320102
600130,2014/1/1,730201
600130,2021/7/30,270504
600131,1998/4/2,410102
600131,2021/7/30,710301
600132,1997/10/30,340302
600132,2021/7/30,340601
600133,1998/2/12,430201
600133,2007/7/2,510101
600133,2017/6/29,620305
600133,2021/7/30,620306
600135,1998/1/22,360301
600135,2007/7/2,360303
600135,2021/7/30,220505
600136,1998/3/3,340304
600136,2006/9/1,320103
600136,2007/7/2,430101
600136,2013/1/1,510101
600136,2016/2/19,720102
600136,2021/7/30,460601
600137,1998/4/16,460201
600137,2007/7/2,350201
600137,2011/1/10,350207
600137,2021/7/30,350205
600138,1997/12/3,460301
600138,2021/7/30,461002
600139,1988/12/30,260405
600139,1999/9/1,320201
600139,2007/7/2,240103
600139,2014/1/1,240302
600139,2017/6/29,510101
600139,2021/7/30,490305
600141,1999/6/16,220203
600141,2011/1/10,220312
600141,2021/7/30,220802
600143,2004/6/22,220501
600143,2011/1/10,220503
600145,1999/9/23,250103
600145,2012/10/8,210201
600145,2014/1/1,610303
600145,2019/7/24,450201
600146,1999/7/7,220101
600146,2011/10/10,240105
600146,2014/1/1,240401
600146,2017/6/29,350203
600146,2021/7/30,350209
600148,1998/5/20,310201
600148,2014/1/1,280201
600148,2021/7/30,280203
600149,1999/10/14,260106
600149,2007/7/2,320201
600149,2013/1/1,430101
600149,2018/6/19,510101
600149,2021/7/30,410104
600150,1998/5/20,260104
600150,2007/7/2,310305
600150,2014/1/1,650401
600151,1998/6/5,310201
600151,2007/7/2,510101
600151,2011/10/10,260403
600151,2014/1/1,630303
600151,2021/7/30,630502
600152,1998/6/9,350102
600152,2018/7/13,270401
600152,2021/7/30,630701
600153,1998/6/16,450201
600153,2012/1/2,420801
600153,2021/7/30,420802
600155,1998/9/18,220501
600155,2017/6/29,490101
600156,1998/5/27,350102
600156,2017/6/29,350106
600157,1998/5/13,220103
600157,2007/7/2,430101
600157,2009/6/1,220103
600157,2012/1/2,210201
600157,2021/7/3,410101
600157,2021/7/30,740102
600158,1998/3/27,510101
600158,2010/1/1,430101
600158,2017/5/26,720104
600158,2021/7/30,460601
600159,1998/5/26,340301
600159,2006/9/1,430101
600160,1998/6/26,220701
600160,2011/1/10,220311
600161,1998/6/16,370301
600161,2021/7/30,370302
600162,1998/6/9,260202
600162,2006/9/1,450102
600162,2007/7/2,450103
600162,2011/1/10,430101
600163,1998/6/2,360101
600163,2018/6/19,410105
600163,2021/7/30,410107
600165,1998/5/29,230201
600165,2008/6/2,260501
600165,2014/1/1,640401
600165,2019/7/24,220309
600166,1998/6/2,310102
600166,2014/1/1,280102
600166,2021/7/30,280601
600167,1999/1/28,410104
600168,1998/4/27,410201
600168,2021/7/30,760102
600169,1998/9/4,260204
600169,2007/7/2,260205
600169,2014/1/1,640203
600170,1998/6/23,250201
600170,2011/10/10,250203
600170,2014/1/1,620101
600171,1998/9/24,270101
600171,2021/7/30,270105
600172,1998/11/26,260103
600172,2014/1/1,640103
600173,1999/4/15,250102
600173,2010/1/1,430101
600175,1999/3/23,460201
600175,2003/5/1,430101
600175,2017/12/11,510101
600176,1999/1/1,220701
600176,2011/10/10,220703
600176,2014/1/1,220314
600176,2021/7/30,610202
600177,1998/11/19,350201
600177,2011/1/10,350202
600177,2018/7/13,430101
600177,2021/7/30,350209
